birth_index,death_index,person,birthplace,birth_id,dyear,deathplace,death_id,birth_iso,birth_country,death_iso,death_country,placeflow1,placeflow2,placeflow3,placeflow4,placeflow5,placeflow6,placeflow7,placeflow8,placeflow9,placeflow10,placeflow11,placeflow12,countryflow1,countryflow2,countryflow3,countryflow4,countryflow5,countryflow6,countryflow7,countryflow8,countryflow9,countryflow10,countryflow11,countryflow12,birth_gross,death_gross,birth_show,death_show
"place117","place002","Hugh Richardson","London","m04jpl",1913,"Ottawa","m05ksh","GBR","UK","CAN","Canada",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,92,0,1833,139,1,0
"place117","place003","Lady Iris Mountbatten","London","m04jpl",1982,"Toronto","m0h7h6","GBR","UK","CAN","Canada",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,83,1833,285,1,1
"place117","place005","NA","London","m04jpl",,"Atlanta","m013yq","GBR","United Kingdom","USA","USA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1833,138,1,0
"place117","place006","Jérôme Napoleon Bonaparte","London","m04jpl",1870,"Baltimore","m094jv","GBR","UK","USA","USA",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,115,0,0,1833,336,1,1
"place117","place007","John Quelch","London","m04jpl",1704,"Boston","m01cx_","GBR","UK","USA","USA",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,1833,527,1,1
"place117","place008","NA","London","m04jpl",,"Buffalo","m019fh","GBR","United Kingdom","USA","USA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1833,148,1,0
"place117","place010","Cyril McLaglen","London","m04jpl",1987,"California","m01n7q","GBR","UK","USA","USA",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,529,1833,189,1,0
"place117","place011","Jules Levy","London","m04jpl",1903,"Chicago","m01_d4","GBR","UK","USA","USA",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,311,0,1833,970,1,1
"place117","place012","NA","London","m04jpl",,"Cincinnati","m01snm","GBR","United Kingdom","USA","USA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1833,294,1,1
"place117","place013","NA","London","m04jpl",,"Cleveland","m01sn3","GBR","United Kingdom","USA","USA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1833,244,1,1
"place117","place014","Greer Garson","London","m04jpl",1996,"Dallas","m0f2rq","GBR","UK","USA","USA",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,529,1833,168,1,0
"place117","place015","Morris Moss","London","m04jpl",1896,"Denver","m02cl1","GBR","UK","USA","USA",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,115,0,0,1833,171,1,0
"place117","place016","NA","London","m04jpl",,"Detroit","m02dtg","GBR","United Kingdom","USA","USA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1833,271,1,1
"place117","place018","Gerald Beaumont","London","m04jpl",1926,"Hollywood","m0f2wj","GBR","UK","USA","USA",0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,311,0,1833,655,1,1
"place117","place019","Loel Guinness","London","m04jpl",1988,"Houston","m03l2n","GBR","UK","USA","USA",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,529,1833,160,1,0
"place117","place021","NA","London","m04jpl",,"Kansas City","m04f_d","GBR","United Kingdom","USA","USA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1833,140,1,0
"place117","place022","Elspeth Dudgeon","London","m04jpl",1955,"Los Angeles","m030qb3t","GBR","UK","USA","USA",0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,529,1833,2421,1,1
"place117","place023","Keith Hitchcock","London","m04jpl",1966,"Los Angeles County","m0kpys","GBR","UK","USA","USA",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,529,1833,139,1,0
"place117","place024","NA","London","m04jpl",,"Louisville","m0f__1","GBR","United Kingdom","USA","USA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1833,136,1,0
"place117","place025","NA","London","m04jpl",,"Manhattan","m0cc56","GBR","United Kingdom","USA","USA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1833,146,1,0
"place117","place026","NA","London","m04jpl",,"Milwaukee","m0dyl9","GBR","United Kingdom","USA","USA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1833,139,1,0
"place117","place029","NA","London","m04jpl",,"New Orleans","m0f2tj","GBR","United Kingdom","USA","USA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1833,236,1,1
"place117","place030","Valerie French","London","m04jpl",1990,"New York","m059rby","GBR","UK","USA","USA",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,529,1833,319,1,1
"place117","place031","NA","London","m04jpl",,"New York City","m02_286","GBR","United Kingdom","USA","USA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1833,2652,1,1
"place117","place033","Ernie Stanton","London","m04jpl",1944,"Oakland","m0dc95","GBR","UK","USA","USA",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,311,0,1833,145,1,0
"place117","place037","NA","London","m04jpl",,"Philadelphia","m0dclg","GBR","United Kingdom","USA","USA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1833,709,1,1
"place117","place038","NA","London","m04jpl",,"Pittsburgh","m068p2","GBR","United Kingdom","USA","USA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1833,230,1,1
"place117","place039","NA","London","m04jpl",,"Portland","m02frhbc","GBR","United Kingdom","USA","USA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1833,213,1,1
"place117","place040","George Teasdale","London","m04jpl",1907,"Salt Lake City","m0f2r6","GBR","UK","USA","USA",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,311,0,1833,183,1,0
"place117","place041","Samuel Gompers","London","m04jpl",1924,"San Antonio","m0f2w0","GBR","UK","USA","USA",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,311,0,1833,135,1,0
"place117","place042","Phyllis Stanley","London","m04jpl",1992,"San Diego","m071vr","GBR","UK","USA","USA",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,529,1833,210,1,1
"place117","place043","Michael P.W. Stone","London","m04jpl",1995,"San Francisco","m0d6lp","GBR","UK","USA","USA",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,529,1833,510,1,1
"place117","place045","Frank Tours","London","m04jpl",1963,"Santa Monica","m06_kh","GBR","UK","USA","USA",0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,529,1833,286,1,1
"place117","place046","NA","London","m04jpl",,"Seattle","m0d9jr","GBR","United Kingdom","USA","USA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1833,158,1,0
"place117","place048","NA","London","m04jpl",,"St. Louis","m06wxw","GBR","United Kingdom","USA","USA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1833,376,1,1
"place117","place050","Louisa Adams","London","m04jpl",1852,"Washington DC","m0rh6k","GBR","UK","USA","USA",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,115,0,0,1833,1063,1,1
"place117","place051","Florence Gill","London","m04jpl",1965,"Woodland Hills","m0k_p5","GBR","UK","USA","USA",0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,529,1833,342,1,1
"place117","place053","Infante Alfonso Carlos, Duke of San Jaime","London","m04jpl",1936,"Vienna","m0fhp9","GBR","UK","AUT","Austria",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1833,786,1,1
"place117","place055","Francis, Baron Dhanis","London","m04jpl",1909,"Brussels","m0177z","GBR","UK","BEL","Belgium",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,56,0,1833,201,1,1
"place117","place056","NA","London","m04jpl",,"Prague","m05ywg","GBR","United Kingdom","CZE","Czech Republic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1833,250,1,1
"place117","place057","NA","London","m04jpl",,"Helsinki","m03khn","GBR","United Kingdom","FIN","Finland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1833,143,1,0
"place117","place060","NA","London","m04jpl",,"France","m0f8l9c","GBR","United Kingdom","FRA","France",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1833,150,1,0
"place117","place067","Marcello Pagliero","London","m04jpl",1980,"Paris","m05qtj","GBR","UK","FRA","France",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,36,1833,1365,1,1
"place117","place070","NA","London","m04jpl",,"Berlin","m0156q","GBR","United Kingdom","DEU","Germany",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1833,1023,1,1
"place117","place071","NA","London","m04jpl",,"Cologne","m01v8c","GBR","United Kingdom","DEU","Germany",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1833,185,1,1
"place117","place072","NA","London","m04jpl",,"Dresden","m09b9m","GBR","United Kingdom","DEU","Germany",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1833,227,1,1
"place117","place073","NA","London","m04jpl",,"Frankfurt","m02z0j","GBR","United Kingdom","DEU","Germany",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1833,222,1,1
"place117","place074","NA","London","m04jpl",,"Hamburg","m03hrz","GBR","United Kingdom","DEU","Germany",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1833,337,1,1
"place117","place075","Neville Elliott-Cooper","London","m04jpl",1918,"Hanover","m03pbf","GBR","UK","DEU","Germany",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,23,0,1833,175,1,1
"place117","place076","Albert Henry Payne","London","m04jpl",1902,"Leipzig","m04kf4","GBR","UK","DEU","Germany",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,23,0,1833,206,1,1
"place117","place077","Hope Bridges Adams Lehmann","London","m04jpl",1916,"Munich","m02h6_6p","GBR","UK","DEU","Germany",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,23,0,1833,663,1,1
"place117","place079","NA","London","m04jpl",,"Stuttgart","m0727_","GBR","United Kingdom","DEU","Germany",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1833,188,1,1
"place117","place081","Noel Field","London","m04jpl",1970,"Budapest","m095w_","GBR","UK","HUN","Hungary",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1833,302,1,1
"place117","place082","Jack Butler Yeats","London","m04jpl",1957,"Dublin","m02cft","GBR","UK","IRL","Ireland",0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,33,1833,249,1,1
"place117","place085","Herbert Horne","London","m04jpl",1916,"Florence","m031y2","GBR","UK","ITA","Italy",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,35,0,1833,232,1,1
"place117","place087","NA","London","m04jpl",,"Milan","m0947l","GBR","United Kingdom","ITA","Italy",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1833,213,1,1
"place117","place088","George Bellas Greenough","London","m04jpl",1855,"Naples","m0fhsz","GBR","UK","ITA","Italy",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1833,166,1,0
"place117","place090","NA","London","m04jpl",,"Rome","m06c62","GBR","United Kingdom","ITA","Italy",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1833,705,1,1
"place117","place092","NA","London","m04jpl",,"Turin","m07mgr","GBR","United Kingdom","ITA","Italy",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1833,142,1,0
"place117","place093","George Payne Rainsford James","London","m04jpl",1860,"Venice","m07_pf","GBR","UK","ITA","Italy",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1833,140,1,0
"place117","place094","NA","London","m04jpl",,"Amsterdam","m0k3p","GBR","United Kingdom","NLD","Netherlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1833,263,1,1
"place117","place098","NA","London","m04jpl",,"The Hague","m07g0_","GBR","United Kingdom","NLD","Netherlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1833,167,1,0
"place117","place099","NA","London","m04jpl",,"Auschwitz","m0v_x","GBR","United Kingdom","POL","Poland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1833,132,1,1
"place117","place100","NA","London","m04jpl",,"Warsaw","m081m_","GBR","United Kingdom","POL","Poland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1833,222,1,1
"place117","place101","NA","London","m04jpl",,"Wroc?aw","m0845b","GBR","United Kingdom","POL","Poland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1833,167,1,0
"place117","place103","NA","London","m04jpl",,"Moscow","m04swd","GBR","United Kingdom","RUS","Russia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1833,505,1,1
"place117","place105","Angus Macnab","London","m04jpl",1977,"Madrid","m056_y","GBR","UK","ESP","Spain",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24,1833,231,1,1
"place117","place107","Robert Thegerström","London","m04jpl",1919,"Stockholm","m06mxs","GBR","UK","SWE","Sweden",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,1833,236,1,1
"place117","place111","Joshua Toulmin","London","m04jpl",1815,"Birmingham","m0k33p","GBR","UK","GBR","UK",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,387,0,0,0,1833,152,1,0
"place117","place113","J. Eric S. Thompson","London","m04jpl",1975,"Cambridge","m0978r","GBR","UK","GBR","UK",0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,3425,1833,149,1,0
"place117","place114","Wendy Orme","London","m04jpl",1986,"England","m02jx1","GBR","UK","GBR","UK",0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3425,1833,311,1,0
"place117","place115","Guy Aldred","London","m04jpl",1963,"Glasgow","m0hyxv","GBR","UK","GBR","UK",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3425,1833,166,1,0
"place117","place116","Frank Howard","London","m04jpl",1866,"Liverpool","m04lh6","GBR","UK","GBR","UK",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,818,0,0,1833,166,1,0
"place117","place117","NA","London","m04jpl",,"London","m04jpl","GBR","United Kingdom","GBR","United Kingdom",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1833,1833,1,1
"place117","place119","NA","London","m04jpl",,"Oxford","m05l5n","GBR","United Kingdom","GBR","United Kingdom",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1833,143,1,0
"place117","place124","Nevil Shute","London","m04jpl",1960,"Melbourne","m0chgzm","GBR","UK","AUS","Australia",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,94,1833,159,1,0
"place117","place125","Carter Brown","London","m04jpl",1985,"Sydney","m06y57","GBR","UK","AUS","Australia",0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,94,1833,229,1,1
"place117","place128","Josiah Conder","London","m04jpl",1920,"Tokyo","m07dfk","GBR","UK","JPN","Japan",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,1833,179,1,1
"place117","place129","NA","London","m04jpl",,"Buenos Aires","m01ly5m","GBR","United Kingdom","ARG","Argentina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1833,143,1,0
"place117","place130","Marty Feldman","London","m04jpl",1982,"Mexico City","m04sqj","GBR","UK","MEX","Mexico",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1833,177,1,1
"place117","place14465","NA","London","m04jpl",,"Heidelberg","m0cm5m","GBR","United Kingdom","DEU","Germany",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1833,159,1,0
"place117","place1516","Nicky Hopkins","London","m04jpl",1994,"Nashville","m05jbn","GBR","UK","USA","USA",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,529,1833,152,1,0
"place117","place16473","NA","London","m04jpl",,"Indianapolis","m0ftxw","GBR","United Kingdom","USA","USA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1833,151,1,0
"place117","place20233","Isaac Allerton","London","m04jpl",1659,"New Haven","m0f2nf","GBR","UK","USA","USA",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,1833,149,1,0
"place117","place5079","NA","London","m04jpl",,"Columbus","m01smm","GBR","United Kingdom","USA","USA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1833,138,1,0
"place117","place9221","NA","London","m04jpl",,"Germany","m0345h","GBR","United Kingdom","DEU","Germany",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1833,153,1,0
"place117","place9543","NA","London","m04jpl",,"Bonn","m0150n","GBR","United Kingdom","DEU","Germany",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1833,149,1,0
"place119","place001","NA","Oxford","m05l5n",,"Montreal","m052p7","GBR","United Kingdom","CAN","Canada",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,215,0,1
"place119","place002","Joseph Frederick Whiteaves","Oxford","m05l5n",1909,"Ottawa","m05ksh","GBR","UK","CAN","Canada",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,92,0,143,139,0,0
"place119","place003","NA","Oxford","m05l5n",,"Toronto","m0h7h6","GBR","United Kingdom","CAN","Canada",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,285,0,1
"place119","place005","NA","Oxford","m05l5n",,"Atlanta","m013yq","GBR","United Kingdom","USA","USA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,138,0,0
"place119","place006","NA","Oxford","m05l5n",,"Baltimore","m094jv","GBR","United Kingdom","USA","USA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,336,0,1
"place119","place007","NA","Oxford","m05l5n",,"Boston","m01cx_","GBR","United Kingdom","USA","USA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,527,0,1
"place119","place008","NA","Oxford","m05l5n",,"Buffalo","m019fh","GBR","United Kingdom","USA","USA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,148,0,0
"place119","place010","NA","Oxford","m05l5n",,"California","m01n7q","GBR","United Kingdom","USA","USA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,189,0,0
"place119","place011","NA","Oxford","m05l5n",,"Chicago","m01_d4","GBR","United Kingdom","USA","USA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,970,0,1
"place119","place012","NA","Oxford","m05l5n",,"Cincinnati","m01snm","GBR","United Kingdom","USA","USA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,294,0,1
"place119","place013","NA","Oxford","m05l5n",,"Cleveland","m01sn3","GBR","United Kingdom","USA","USA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,244,0,1
"place119","place014","NA","Oxford","m05l5n",,"Dallas","m0f2rq","GBR","United Kingdom","USA","USA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,168,0,0
"place119","place015","NA","Oxford","m05l5n",,"Denver","m02cl1","GBR","United Kingdom","USA","USA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,171,0,0
"place119","place016","NA","Oxford","m05l5n",,"Detroit","m02dtg","GBR","United Kingdom","USA","USA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,271,0,1
"place119","place018","NA","Oxford","m05l5n",,"Hollywood","m0f2wj","GBR","United Kingdom","USA","USA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,655,0,1
"place119","place019","NA","Oxford","m05l5n",,"Houston","m03l2n","GBR","United Kingdom","USA","USA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,160,0,0
"place119","place021","NA","Oxford","m05l5n",,"Kansas City","m04f_d","GBR","United Kingdom","USA","USA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,140,0,0
"place119","place022","Herbert Prior","Oxford","m05l5n",1954,"Los Angeles","m030qb3t","GBR","UK","USA","USA",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,529,143,2421,0,1
"place119","place023","NA","Oxford","m05l5n",,"Los Angeles County","m0kpys","GBR","United Kingdom","USA","USA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,139,0,0
"place119","place024","NA","Oxford","m05l5n",,"Louisville","m0f__1","GBR","United Kingdom","USA","USA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,136,0,0
"place119","place025","NA","Oxford","m05l5n",,"Manhattan","m0cc56","GBR","United Kingdom","USA","USA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,146,0,0
"place119","place026","NA","Oxford","m05l5n",,"Milwaukee","m0dyl9","GBR","United Kingdom","USA","USA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,139,0,0
"place119","place029","NA","Oxford","m05l5n",,"New Orleans","m0f2tj","GBR","United Kingdom","USA","USA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,236,0,1
"place119","place030","NA","Oxford","m05l5n",,"New York","m059rby","GBR","United Kingdom","USA","USA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,319,0,1
"place119","place031","NA","Oxford","m05l5n",,"New York City","m02_286","GBR","United Kingdom","USA","USA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,2652,0,1
"place119","place033","NA","Oxford","m05l5n",,"Oakland","m0dc95","GBR","United Kingdom","USA","USA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,145,0,0
"place119","place037","George J. Adams","Oxford","m05l5n",1880,"Philadelphia","m0dclg","GBR","UK","USA","USA",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,115,0,0,143,709,0,1
"place119","place038","NA","Oxford","m05l5n",,"Pittsburgh","m068p2","GBR","United Kingdom","USA","USA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,230,0,1
"place119","place039","NA","Oxford","m05l5n",,"Portland","m02frhbc","GBR","United Kingdom","USA","USA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,213,0,1
"place119","place040","NA","Oxford","m05l5n",,"Salt Lake City","m0f2r6","GBR","United Kingdom","USA","USA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,183,0,0
"place119","place041","NA","Oxford","m05l5n",,"San Antonio","m0f2w0","GBR","United Kingdom","USA","USA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,135,0,0
"place119","place042","NA","Oxford","m05l5n",,"San Diego","m071vr","GBR","United Kingdom","USA","USA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,210,0,1
"place119","place043","NA","Oxford","m05l5n",,"San Francisco","m0d6lp","GBR","United Kingdom","USA","USA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,510,0,1
"place119","place045","NA","Oxford","m05l5n",,"Santa Monica","m06_kh","GBR","United Kingdom","USA","USA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,286,0,1
"place119","place046","NA","Oxford","m05l5n",,"Seattle","m0d9jr","GBR","United Kingdom","USA","USA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,158,0,0
"place119","place048","NA","Oxford","m05l5n",,"St. Louis","m06wxw","GBR","United Kingdom","USA","USA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,376,0,1
"place119","place050","NA","Oxford","m05l5n",,"Washington, D.C.","m0rh6k","GBR","United Kingdom","USA","USA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,1063,0,1
"place119","place051","NA","Oxford","m05l5n",,"Woodland Hills","m0k_p5","GBR","United Kingdom","USA","USA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,342,0,1
"place119","place053","NA","Oxford","m05l5n",,"Vienna","m0fhp9","GBR","United Kingdom","AUT","Austria",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,786,0,1
